      TABLE   rep˛ˇˇˇˇ   J ◊ d 	+Ò :~ I Wò f% t≤ É? ëÃ !†Y˝        A±  Ç„  ƒ G Fy á´ »› 
 KA ås Õ•˚\˛     J  rWS2_Batt        2018-12-11 02:00:14       24.1      0
WS2_T_Status    2018-12-11 02:09:14          0      0
WS2_T_Max       2018-12-11 02:09:14        0.5      0
WS2_T_Min       2018-12-11 02:09:14        0.2      0
WS2_WD1         2018-12-11 02:09:14        155      0
WS2_WD2         2018-12-11 02:09:14        146      0
WS2_WD_Status   2018-12-11 02:09:14          0      0
WS2_WD_Max      2018-12-11 02:09:14        175      0
WS2_WD_Min      2018-12-11 02:09:14        118      0
WS2_WS1         2018-12-11 02:09:14        2.9      0
WS2_WS2         2018-12-11 02:09:14        2.9      0
WS2_WS_status   2018-12-11 02:09:14          0      0
WS2_WS_Max      2018-12-11 02:09:14        3.4      0
WS2_WS_Min      2018-12-11 02:09:14        1.1      0
˚\ g  H6  ;,  rWS2_Batt        2018-12-11 02:10:14       24.1      0
WS2_Batt_status 2018-12-11 02:10:14     24.071      0
WS2_Door        2018-12-11 02:10:14          1      0
WS2_Door_status 2018-12-11 02:10:14          0      0
WS2_DPT         2018-12-11 02:10:14        0.0      0
WS2_P1          2018-12-11 02:10:14      992.2      0
WS2_P2          2018-12-11 02:10:14      992.2      0
WS2_P_status    2018-12-11 02:10:14          0      0
WS2_P_Max       2018-12-11 02:10:14      992.2      0
WS2_P_Min       2018-12-11 02:10:14      991.9      0
WS2_RH1         2018-12-11 02:10:14         98      0
WS2_RH2         2018-12-11 02:10:14         98      0
WS2_RH_status   2018-12-11 02:10:14          0      0
WS2_RH_Max      2018-12-11 02:10:14         98      0
WS2_RH_Min      2018-12-11 02:10:14         98      0
WS2_T1          2018-12-11 02:10:14        0.3      0
WS2_T2          2018-12-11 02:10:14        0.3      0
WS2_T_Status    2018-12-11 02:10:14          0      0
WS2_T_Max       2018-12-11 02:10:14        0.5      0
WS2_T_Min       2018-12-11 02:10:14        0.2      0
WS2_WD1         2018-12-11 02:10:14        158      0
WS2_WD2         2018-12-11 02:10:14        148      0
WS2_WD_Status   2018-12-11 02:10:14          0      0
WS2_WD_Max      2018-12-11 02:10:14        169      0
WS2_WD_Min      2018-12-11 02:10:14        127      0
WS2_WS1         2018-12-11 02:10:14        3.1      0
WS2_WS2         2018-12-11 02:10:14        3.1      0
WS2_WS_status   2018-12-11 02:10:14          0      0
WS2_WS_Max      2018-12-11 02:10:14        3.4      0
WS2_WS_Min      2018-12-11 02:10:14        1.1      0
˚\ £  Nª  A±  rWS2_Batt        2018-12-11 02:11:14       24.1      0
WS2_Batt_status 2018-12-11 02:11:14     24.070      0
WS2_Door        2018-12-11 02:11:14          1      0
WS2_Door_status 2018-12-11 02:11:14          0      0
WS2_DPT         2018-12-11 02:11:14       -0.1      0
WS2_P1          2018-12-11 02:11:14      992.2      0
WS2_P2          2018-12-11 02:11:14      992.2      0
WS2_P_status    2018-12-11 02:11:14          0      0
WS2_P_Max       2018-12-11 02:11:14      992.2      0
WS2_P_Min       2018-12-11 02:11:14      991.9      0
WS2_RH1         2018-12-11 02:11:14         98      0
WS2_RH2         2018-12-11 02:11:14         98      0
WS2_RH_status   2018-12-11 02:11:14          0      0
WS2_RH_Max      2018-12-11 02:11:14         98      0
WS2_RH_Min      2018-12-11 02:11:14         98      0
WS2_T1          2018-12-11 02:11:14        0.3      0
WS2_T2          2018-12-11 02:11:14        0.3      0
WS2_T_Status    2018-12-11 02:11:14          0      0
WS2_T_Max       2018-12-11 02:11:14        0.5      0
WS2_T_Min       2018-12-11 02:11:14        0.2      0
WS2_WD1         2018-12-11 02:11:14        156      0
WS2_WD2         2018-12-11 02:11:14        149      0
WS2_WD_Status   2018-12-11 02:11:14          0      0
WS2_WD_Max      2018-12-11 02:11:14        178      0
WS2_WD_Min      2018-12-11 02:11:14        127      0
WS2_WS1         2018-12-11 02:11:14        2.8      0
WS2_WS2         2018-12-11 02:11:14        2.8      0
WS2_WS_status   2018-12-11 02:11:14          0      0
WS2_WS_Max      2018-12-11 02:11:14        3.4      0
WS2_WS_Min      2018-12-11 02:11:14        1.4      0
˚\ ﬂ  U@  H6  rWS2_Batt        2018-12-11 02:12:14       24.1      0
WS2_Batt_status 2018-12-11 02:12:14     24.070      0
WS2_Door        2018-12-11 02:12:14          1      0
WS2_Door_status 2018-12-11 02:12:14          0      0
WS2_DPT         2018-12-11 02:12:14        0.0      0
WS2_P1          2018-12-11 02:12:14      992.2      0
WS2_P2          2018-12-11 02:12:14      992.2      0
WS2_P_status    2018-12-11 02:12:14          0      0
WS2_P_Max       2018-12-11 02:12:14      992.2      0
WS2_P_Min       2018-12-11 02:12:14      991.9      0
WS2_RH1         2018-12-11 02:12:14         98      0
WS2_RH2         2018-12-11 02:12:14         98      0
WS2_RH_status   2018-12-11 02:12:14          0      0
WS2_RH_Max      2018-12-11 02:12:14         98      0
WS2_RH_Min      2018-12-11 02:12:14         98      0
WS2_T1          2018-12-11 02:12:14        0.3      0
WS2_T2          2018-12-11 02:12:14        0.3      0
WS2_T_Status    2018-12-11 02:12:14          0      0
WS2_T_Max       2018-12-11 02:12:14        0.5      0
WS2_T_Min       2018-12-11 02:12:14        0.2      0
WS2_WD1         2018-12-11 02:12:14        163      0
WS2_WD2         2018-12-11 02:12:14        149      0
WS2_WD_Status   2018-12-11 02:12:14          0      0
WS2_WD_Max      2018-12-11 02:12:14        178      0
WS2_WD_Min      2018-12-11 02:12:14        127      0
WS2_WS1         2018-12-11 02:12:14        3.3      0
WS2_WS2         2018-12-11 02:12:14        3.3      0
WS2_WS_status   2018-12-11 02:12:14          0      0
WS2_WS_Max      2018-12-11 02:12:14        3.5      0
WS2_WS_Min      2018-12-11 02:12:14        1.4      0
˚\  [≈  Nª  rWS2_Batt        2018-12-11 02:13:14       24.1      0
WS2_Batt_status 2018-12-11 02:13:14     24.070      0
WS2_Door        2018-12-11 02:13:14          1      0
WS2_Door_status 2018-12-11 02:13:14          0      0
WS2_DPT         2018-12-11 02:13:14        0.0      0
WS2_P1          2018-12-11 02:13:14      992.2      0
WS2_P2          2018-12-11 02:13:14      992.2      0
WS2_P_status    2018-12-11 02:13:14          0      0
WS2_P_Max       2018-12-11 02:13:14      992.2      0
WS2_P_Min       2018-12-11 02:13:14      991.9      0
WS2_RH1         2018-12-11 02:13:14         98      0
WS2_RH2         2018-12-11 02:13:14         98      0
WS2_RH_status   2018-12-11 02:13:14          0      0
WS2_RH_Max      2018-12-11 02:13:14         98      0
WS2_RH_Min      2018-12-11 02:13:14         98      0
WS2_T1          2018-12-11 02:13:14        0.3      0
WS2_T2          2018-12-11 02:13:14        0.3      0
WS2_T_Status    2018-12-11 02:13:14          0      0
WS2_T_Max       2018-12-11 02:13:14        0.5      0
WS2_T_Min       2018-12-11 02:13:14        0.2      0
WS2_WD1         2018-12-11 02:13:14        150      0
WS2_WD2         2018-12-11 02:13:14        151      0
WS2_WD_Status   2018-12-11 02:13:14          0      0
WS2_WD_Max      2018-12-11 02:13:14        178      0
WS2_WD_Min      2018-12-11 02:13:14        132      0
WS2_WS1         2018-12-11 02:13:14        3.4      0
WS2_WS2         2018-12-11 02:13:14        3.4      0
WS2_WS_status   2018-12-11 02:13:14          0      0
WS2_WS_Max      2018-12-11 02:13:14        3.5      0
WS2_WS_Min      2018-12-11 02:13:14        1.4      0
˚\X  bJ  U@  rWS2_Batt        2018-12-11 02:14:14       24.1      0
WS2_Batt_status 2018-12-11 02:14:14     24.071      0
WS2_Door        2018-12-11 02:14:14          1      0
WS2_Door_status 2018-12-11 02:14:14          0      0
WS2_DPT         2018-12-11 02:14:14        0.0      0
WS2_P1          2018-12-11 02:14:14      992.2      0
WS2_P2          2018-12-11 02:14:14      992.2      0
WS2_P_status    2018-12-11 02:14:14          0      0
WS2_P_Max       2018-12-11 02:14:14      992.2      0
WS2_P_Min       2018-12-11 02:14:14      991.9      0
WS2_RH1         2018-12-11 02:14:14         98      0
WS2_RH2         2018-12-11 02:14:14         98      0
WS2_RH_status   2018-12-11 02:14:14          0      0
WS2_RH_Max      2018-12-11 02:14:14         98      0
WS2_RH_Min      2018-12-11 02:14:14         98      0
WS2_T1          2018-12-11 02:14:14        0.3      0
WS2_T2          2018-12-11 02:14:14        0.3      0
WS2_T_Status    2018-12-11 02:14:14          0      0
WS2_T_Max       2018-12-11 02:14:14        0.5      0
WS2_T_Min       2018-12-11 02:14:14        0.2      0
WS2_WD1         2018-12-11 02:14:14        170      0
WS2_WD2         2018-12-11 02:14:14        152      0
WS2_WD_Status   2018-12-11 02:14:14          0      0
WS2_WD_Max      2018-12-11 02:14:14        178      0
WS2_WD_Min      2018-12-11 02:14:14        132      0
WS2_WS1         2018-12-11 02:14:14        3.4      0
WS2_WS2         2018-12-11 02:14:14        3.4      0
WS2_WS_status   2018-12-11 02:14:14          0      0
WS2_WS_Max      2018-12-11 02:14:14        3.6      0
WS2_WS_Min      2018-12-11 02:14:14        1.4      0
˚\î  hœ  [≈  rWS2_Batt        2018-12-11 02:15:14       24.1      0
WS2_Batt_status 2018-12-11 02:15:14     24.072      0
WS2_Door        2018-12-11 02:15:14          1      0
WS2_Door_status 2018-12-11 02:15:14          0      0
WS2_DPT         2018-12-11 02:15:14        0.0      0
WS2_P1          2018-12-11 02:15:14      992.2      0
WS2_P2          2018-12-11 02:15:14      992.2      0
WS2_P_status    2018-12-11 02:15:14          0      0
WS2_P_Max       2018-12-11 02:15:14      992.2      0
WS2_P_Min       2018-12-11 02:15:14      991.9      0
WS2_RH1         2018-12-11 02:15:14         98      0
WS2_RH2         2018-12-11 02:15:14         98      0
WS2_RH_status   2018-12-11 02:15:14          0      0
WS2_RH_Max      2018-12-11 02:15:14         98      0
WS2_RH_Min      2018-12-11 02:15:14         98      0
WS2_T1          2018-12-11 02:15:14        0.3      0
WS2_T2          2018-12-11 02:15:14        0.3      0
WS2_T_Status    2018-12-11 02:15:14          0      0
WS2_T_Max       2018-12-11 02:15:14        0.5      0
WS2_T_Min       2018-12-11 02:15:14        0.2      0
WS2_WD1         2018-12-11 02:15:14        145      0
WS2_WD2         2018-12-11 02:15:14        153      0
WS2_WD_Status   2018-12-11 02:15:14          0      0
WS2_WD_Max      2018-12-11 02:15:14        178      0
WS2_WD_Min      2018-12-11 02:15:14        132      0
WS2_WS1         2018-12-11 02:15:14        3.1      0
WS2_WS2         2018-12-11 02:15:14        3.1      0
WS2_WS_status   2018-12-11 02:15:14          0      0
WS2_WS_Max      2018-12-11 02:15:14        3.7      0
WS2_WS_Min      2018-12-11 02:15:14        1.4      0
˚\“  oT  bJ  rWS2_Batt        2018-12-11 02:16:14       24.1      0
WS2_Batt_status 2018-12-11 02:16:14     24.071      0
WS2_Door        2018-12-11 02:16:14          1      0
WS2_Door_status 2018-12-11 02:16:14          0      0
WS2_DPT         2018-12-11 02:16:14       -0.1      0
WS2_P1          2018-12-11 02:16:14      992.2      0
WS2_P2          2018-12-11 02:16:14      992.2      0
WS2_P_status    2018-12-11 02:16:14          0      0
WS2_P_Max       2018-12-11 02:16:14      992.2      0
WS2_P_Min       2018-12-11 02:16:14      991.9      0
WS2_RH1         2018-12-11 02:16:14         98      0
WS2_RH2         2018-12-11 02:16:14         98      0
WS2_RH_status   2018-12-11 02:16:14          0      0
WS2_RH_Max      2018-12-11 02:16:14         98      0
WS2_RH_Min      2018-12-11 02:16:14         98      0
WS2_T1          2018-12-11 02:16:14        0.2      0
WS2_T2          2018-12-11 02:16:14        0.2      0
WS2_T_Status    2018-12-11 02:16:14          0      0
WS2_T_Max       2018-12-11 02:16:14        0.5      0
WS2_T_Min       2018-12-11 02:16:14        0.2      0
WS2_WD1         2018-12-11 02:16:14        178      0
WS2_WD2         2018-12-11 02:16:14        154      0
WS2_WD_Status   2018-12-11 02:16:14          0      0
WS2_WD_Max      2018-12-11 02:16:14        184      0
